Barcode,Client Barcode
260000135690,640100126509
260000135689,640100126508
260000135688,640100126507
260000135687,640100526022
260000135686,640100526021
260000135685,640100126506
260000135684,640100526020
260000135682,640100526019
260000135681,810200426007
260000135680,810200426006
260000135679,810200426005
260000135677,320100226017
260000135676,320100226016
260000135675,320100226015
260000135674,510400326012
260000135673,420100126011
260000135672,420100126010
260000135671,810200526038
260000135670,810200526037
260000135668,720100626004
260000135665,720100626003
260000135664,720500526025
260000135663,720500526024
260000135662,720500526023
260000135661,720200326006
260000135659,720100126080
260000135658,720100126079
260000135657,720100126078
260000135655,640100126505
260000135654,320200426077
260000135653,320200426076
260000135652,320200426074
260000135651,320200426073
260000135650,320200426072
260000135649,320200426075
260000135648,320200426071
260000135647,320200426070
260000135646,320200426069
260000135645,320200426068
260000135644,320200426067
260000135643,320200426066
260000135642,320200426065
260000135641,210200126003
260000135640,210200126002
260000135639,210200126001
260000135638,220500126041
260000135637,220500126040
260000135636,220500126039
260000135634,220500126038
260000135633,220500126037
260000135632,220500126036
260000135631,220500126035
260000135630,220500126034
260000135628,220500126032
260000135627,810100126026
260000135625,920100326010
260000135624,810100126025
260000135623,220500226051
260000135622,220500226065
260000135621,920100326009
260000135620,220500226050
260000135619,220500226049
260000135618,220500226048
260000135617,240100126003
260000135615,220500226047
260000135614,220500326027
260000135613,220500326026
260000135612,220400226020
260000135611,220400226019
260000135610,220400226018
260000135609,220400226017
260000135607,510100126026
260000135606,511000126008
260000135605,220100126076
260000135604,220100126075
260000135603,220100126074
260000135602,220100126073
260000135601,640100126504
260000135600,220100126072
260000135597,320200426064
260000135596,220400226016
260000135594,320200426063
260000135593,220500326025
260000135591,640100126503
260000135590,320200426062
260000135589,320200426061
260000135588,640100326548
260000135587,640100326547
260000135586,640100326546
260000135585,640100326545
260000135584,640100326544
260000135583,520200126113
260000135582,640100326543
260000135581,640100326542
260000135580,640100326541
260000135579,640100326540
260000135578,640100326539
260000135577,640100326538
260000135576,810100326047
260000135574,320100326003
260000135573,620100126408
260000135572,220500326024
260000135571,220500326023
260000135570,220500326022
260000135569,220500326021
260000135568,640100326537
260000135567,640100326536
260000135566,640100326535
260000135565,640100326534
260000135564,810100326034
260000135563,810100326033
260000135562,640100126502
260000135561,320100226014
260000135559,320100226013
260000135558,320100226012
260000135557,710300326198
260000135556,320100226011
260000135555,710300326197
260000135553,710300326196
260000135552,640100326533
260000135551,640100326532
260000135550,610200426147
260000135548,710200126064
260000135547,710200126065
260000135546,710200126063
260000135545,320100226010
260000135544,610200426146
260000135543,220200526068
260000135542,640100326531
260000135541,610200426145
260000135540,320100226009
260000135539,320100226008
260000135537,610200426143
260000135536,640100526018
260000135535,640100526017
260000135533,630100126020
260000135532,710300326195
260000135531,630100126019
260000135530,710100326083
260000135529,710100226031
260000135528,420500126013
260000135526,710300326194
260000135525,710300326193
260000135524,710300326192
260000135523,710300326191
260000135522,720500526022
260000135521,710200326003
260000135520,510100326019
260000135519,220200526067
260000135518,220200526066
260000135517,710300326190
260000135515,710300326189
260000135514,710300326188
260000135513,130601026039
260000135511,810100226144
260000135510,810100226143
260000135509,810100226142
260000135508,810100226141
260000135507,810100226140
260000135506,510300226009
260000135505,510300226008
260000135504,510300226007
260000135503,510300226006
260000135502,510100326018
260000135501,510100326017
260000135499,710300326187
260000135498,710300426003
260000135497,620100226302
260000135495,710100126034
260000135494,710100126033
260000135493,710300326186
260000135492,710100126032
260000135491,710300426002
260000135489,310200526018
260000135488,220200526065
260000135487,710300326185
260000135485,710300326184
260000135484,710300326183
260000135483,640100126501
260000135482,220200526064
260000135481,220200526063
260000135480,220200526062
260000135479,710100126031
260000135477,110200326014
260000135476,710300326182
260000135475,810100226139
260000135474,140100426010
260000135472,710300326181
260000135471,710300326180
260000135470,710300326179
260000135469,640100326530
260000135468,810100126024
260000135466,710300326178
260000135465,710300326177
260000135463,710100126030
260000135462,710100126029
260000135461,710300326176
260000135460,710100126028
260000135459,710300326175
260000135458,710300326174
260000135457,710100126027
260000135456,710300326173
260000135455,710300326172
260000135454,710100126026
260000135453,710300326171
260000135452,710300326170
260000135451,710200126062
260000135450,710200126061
260000135448,710200126060
260000135447,710200126059
260000135445,710200126057
260000135444,710200126056
260000135442,710200126055
260000135441,710200126054
260000135440,710200126053
260000135439,640100126500
260000135438,620100226301
260000135437,710300326169
260000135436,710300326168
260000135435,420200226069
260000135434,710300326167
260000135433,620100126407
260000135432,620100126406
260000135431,620100126405
260000135430,710300326166
260000135429,620100126404
260000135428,620100126403
260000135427,220200526061
260000135425,310100126022
260000135424,720500526020
260000135421,720500526019
260000135420,720500526018
260000135419,810200326010
260000135418,720500526017
260000135417,720500526016
260000135416,810100126156
260000135415,310200126012
260000135414,310200126011
260000135413,720100726004
260000135412,810100126155
260000135411,720500226006
260000135410,720500626003
260000135409,720100326006
260000135408,720500626002
260000135407,720100526017
260000135405,720100726003
260000135404,720100726002
260000135403,810100226138
260000135402,720400126015
260000135401,640100326529
260000135400,640100326528
260000135399,640100326527
260000135398,720400126014
260000135397,640100326526
260000135396,640100326525
260000135395,810100226137
260000135394,720300126011
260000135393,640100326524
260000135392,810100226136
260000135391,640100326523
260000135390,640100326522
260000135389,640100326521
260000135388,640100326520
260000135387,720200226053
260000135386,640100326519
260000135385,720200226052
260000135384,720200226051
260000135383,620100126402
260000135382,640100226120
260000135381,720200226050
260000135380,620100126401
260000135379,810200326008
260000135378,620100126400
260000135377,720200226049
260000135376,220400126009
260000135375,220400126008
260000135374,720200226048
260000135373,220400126007
260000135372,810100226135
260000135371,220400126006
260000135370,720200226047
260000135369,720200226046
260000135368,810100326032
260000135366,720200226045
260000135365,810100226134
260000135364,510700126051
260000135363,510700126050
260000135362,510700126049
260000135361,720200226044
260000135360,510700126048
260000135359,510700126047
260000135358,720200226043
260000135357,720200226042
260000135356,620100226300
260000135355,620100226299
260000135354,620100226298
260000135351,720200226041
260000135350,720200226040
260000135349,420200126021
260000135347,620100226297
260000135346,620100126399
260000135345,620100126398
260000135344,620100126397
260000135343,620100126396
260000135342,620100126395
260000135341,110300426006
260000135340,620100126394
260000135339,620100226296
260000135338,620100126393
260000135337,620100126392
260000135336,620100126391
260000135334,620100226295
260000135332,620100226294
260000135331,710300326165
260000135330,920100326008
260000135329,620100226293
260000135328,620100126389
260000135326,620100126388
260000135325,620100126387
260000135324,620100126386
260000135323,710300226017
260000135322,620100126385
260000135321,150100126001
260000135320,620100126384
260000135319,710300326164
260000135318,620100126383
260000135317,710300326163
260000135316,620100126382
260000135315,710200126052
260000135314,620100126381
260000135313,620100126390
260000135312,620100126380
260000135310,710300326162
